,product_name,category,rating,ratings_total,price,link
1902,Listerine Coolmint Zero Alcohol Mouth Wash - Trial Size - 3.2 fl oz,Health,4.0,3662.0,2.19,https://www.target.com/p/listerine-coolmint-zero-alcohol-mouth-wash-trial-size-3-2-fl-oz/-/A-81385756
1903,Stonyfield Organic Strawberry Banana Yogurt - 4ct/3.5oz Pouches,Health,4.8,199.0,6.29,https://www.target.com/p/stonyfield-organic-kids-39-strawberry-banana-yogurt-4ct-3-5oz-pouches/-/A-15121681
1904,Chobani Mangolicious Greek Style Yogurt Drink - 7 fl oz,Health,4.6,222.0,1.99,https://www.target.com/p/chobani-mangolicious-greek-style-yogurt-drink-7-fl-oz/-/A-50905909
1905,DenTek Kids Fun Flossers Floss Picks for Kids - 90ct,Health,4.8,1083.0,2.99,https://www.target.com/p/dentek-kids-fun-flossers-floss-picks-for-kids-90ct/-/A-13292817
1909,Vicks VapoPads Refill - Soothing Menthol - 12ct,Health,4.6,593.0,8.99,https://www.target.com/p/vicks-vapopads-refill-soothing-menthol-12ct/-/A-14898264
1910,Cough Topical Analgesic Chest Rub Ointment - 1.76oz,Health,4.6,473.0,1.99,https://www.target.com/p/cough-suppressant-38-topical-analgesic-chest-rub-ointment-1-76oz-up-38-up-8482/-/A-15118312
1911,Vinyl Exam Gloves - 50ct,Health,4.2,958.0,5.99,https://www.target.com/p/vinyl-exam-gloves-50ct-up-38-up-8482/-/A-51666615
1912,Children's Dimetapp Cough & Cold Relief Liquid - Dextromethorphan - Grape - 4 fl oz,Health,4.7,797.0,5.89,https://www.target.com/p/children-s-dimetapp-cough-cold-relief-liquid-dextromethorphan-grape-4-fl-oz/-/A-14959083
1913,Smooth Slide Floss - 2pk,Health,4.4,551.0,5.59,https://www.target.com/p/smooth-slide-floss-2pk-up-38-up-8482/-/A-13972162
1914,"Orajel Kids Paw Patrol Fluoride-Free Training Toothpaste, Natural Fruity Fun Flavor, #1 Pediatrician Recommended Fluoride-Free Toothpaste*, 1.5oz Tube",Health,4.6,794.0,2.99,https://www.target.com/p/orajel-kids-paw-patrol-fluoride-free-training-toothpaste-natural-fruity-fun-flavor-1-pediatrician-recommended-fluoride-free-toothpaste-1-5oz-tube/-/A-14366448
1915,"Orajel Kids Paw Patrol Anti-Cavity Fluoride Toothpaste, Natural Fruity Bubble Flavor, 4.2oz Tube",Health,4.3,1037.0,2.69,https://www.target.com/p/orajel-kids-paw-patrol-anti-cavity-fluoride-toothpaste-natural-fruity-bubble-flavor-4-2oz-tube/-/A-16239414
1916,Simple Interdental Brushes - 16ct,Health,4.5,615.0,2.79,https://www.target.com/p/simple-interdental-brushes-16ct-up-38-up-8482/-/A-75574232
1917,"Crest Cavity Protection Toothpaste, Regular Paste - 11.4oz/2pk",Health,4.8,408.0,2.99,https://www.target.com/p/crest-cavity-protection-toothpaste-regular-paste-11-4oz-2pk/-/A-13956300
1919,Crayola 24ct Kids Crayons,School & Office Supplies,4.8,2826.0,1.49,https://www.target.com/p/crayola-24ct-kids-crayons/-/A-14151826
1920,500ct Letter Printer Paper White,School & Office Supplies,4.8,2918.0,5.59,https://www.target.com/p/500ct-letter-printer-paper-white-up-38-up-8482/-/A-75001545
1921,Scotch 3pk Magic Tape 3/ x,School & Office Supplies,4.8,1472.0,4.59,https://www.target.com/p/scotch-3pk-magic-tape-3-4-34-x-350-34/-/A-13356914
1922,Scotch 3ct . Gift Wrap Tape,School & Office Supplies,4.7,824.0,4.59,https://www.target.com/p/scotch-3ct-75-34-x350-34-gift-wrap-tape/-/A-13331714
1923,750 Sheets Letter Printer Paper White,School & Office Supplies,4.5,724.0,7.99,https://www.target.com/p/750-sheets-letter-printer-paper-white-up-38-up-8482/-/A-14471281
1924,Scotch 2pk Magic Tape Matte Finish 3/ x,School & Office Supplies,4.8,1008.0,4.99,https://www.target.com/p/scotch-2pk-magic-tape-matte-finish-3-4-34-x-600-34/-/A-17079290
1925,Etch A Sketch Pocket,School & Office Supplies,4.7,122.0,5.99,https://www.target.com/p/etch-a-sketch-pocket/-/A-81864573
1926,Scotch 2pk Gift Wrap Tape Satin Finish 3/ x,School & Office Supplies,4.7,476.0,4.99,https://www.target.com/p/scotch-2pk-gift-wrap-tape-satin-finish-3-4-34-x-600-34/-/A-49154260
1927,Scotch Heavy Duty Shipping Tape with Dispenser,School & Office Supplies,4.7,1168.0,3.59,https://www.target.com/p/scotch-heavy-duty-shipping-tape-with-dispenser/-/A-16677586
1928,Create-Your-Own Holiday Craft Stick Characters Kit ,School & Office Supplies,4.8,49.0,5.0,https://www.target.com/p/create-your-own-holiday-craft-stick-characters-kit-mondo-llama-8482/-/A-85941136
1929,Crayola 240-Sheet Construction Paper 12-Color,School & Office Supplies,4.7,631.0,5.89,https://www.target.com/p/crayola-240-sheet-construction-paper-12-color/-/A-16693485
1930,Play-Doh Bright Delights 12-Pack,School & Office Supplies,4.8,540.0,5.99,https://www.target.com/p/play-doh-bright-delights-12-pack/-/A-80170643
1931,Pencil Sharpener 1 Hole 1ct (Colors May Vary),School & Office Supplies,4.3,1632.0,0.65,https://www.target.com/p/pencil-sharpener-1-hole-1ct-colors-may-vary-up-38-up-8482/-/A-10805477
1932,Play-Doh Party Bag - 15pc,School & Office Supplies,4.9,724.0,5.99,https://www.target.com/p/play-doh-party-bag-15pc/-/A-14782683
1933,Crayola 10ct 2oz Washable Kids Paint Classic Colors,School & Office Supplies,4.7,931.0,5.99,https://www.target.com/p/crayola-10ct-2oz-washable-kids-paint-classic-colors/-/A-14151839
1934,Sharpie 2pk Permanent Markers Fine Tip Black,School & Office Supplies,4.9,833.0,1.99,https://www.target.com/p/sharpie-2pk-permanent-markers-fine-tip-black/-/A-14790195
1935,Crayola Markers Broad Line 10ct Classic,School & Office Supplies,4.9,1082.0,2.59,https://www.target.com/p/crayola-markers-broad-line-10ct-classic/-/A-14152241
1936,Medium Weight Drawing Paper Pad ,School & Office Supplies,4.8,402.0,2.5,https://www.target.com/p/9-34-x12-34-medium-weight-drawing-paper-pad-mondo-llama-8482/-/A-81299252
1937,Crayola 12ct Kids Pre-Sharpened Colored Pencils,School & Office Supplies,4.8,1278.0,1.99,https://www.target.com/p/crayola-12ct-kids-pre-sharpened-colored-pencils/-/A-14152249
1938,Heavy Duty Shipping Tape with Dispenser,School & Office Supplies,4.5,940.0,3.29,https://www.target.com/p/heavy-duty-shipping-tape-with-dispenser-up-38-up-8482/-/A-11125665
1939,Play-Doh Starter Set,School & Office Supplies,4.7,730.0,7.19,https://www.target.com/p/play-doh-starter-set/-/A-21553297
1940,Lite-Brite Mini - 85pcs,School & Office Supplies,4.5,296.0,7.99,https://www.target.com/p/lite-brite-mini-85pcs/-/A-80139783
1941,Paint Your Own Wood Ornament Variety Set ,School & Office Supplies,4.8,37.0,10.0,https://www.target.com/p/paint-your-own-wood-ornament-variety-set-mondo-llama-8482/-/A-85941132
1942,4oz Washable School Glue - White,School & Office Supplies,4.7,812.0,0.99,https://www.target.com/p/elmer-39-s-4oz-washable-school-glue-white/-/A-14046171
1943,Crayola 24ct Pre-Sharpened Colored Pencils,School & Office Supplies,4.9,746.0,3.29,https://www.target.com/p/crayola-24ct-pre-sharpened-colored-pencils/-/A-14152250
1944,Crayola 10ct Washable Broad Line Markers - Classic Colors,School & Office Supplies,4.8,949.0,3.99,https://www.target.com/p/crayola-10ct-washable-broad-line-markers-classic-colors/-/A-15225908
1945,4ct Transparent Tape,School & Office Supplies,4.6,812.0,2.59,https://www.target.com/p/4ct-transparent-tape-up-38-up-8482/-/A-10798625
1946,2pk Washable School Glue Sticks - Disappearing Purple,School & Office Supplies,4.8,1233.0,1.39,https://www.target.com/p/elmer-39-s-2pk-washable-school-glue-sticks-disappearing-purple/-/A-17088980
1947,100ct x Unruled Index Cards White,School & Office Supplies,4.6,680.0,0.75,https://www.target.com/p/100ct-3-34-x-5-34-unruled-index-cards-white-up-38-up-8482/-/A-13429663
1948,Crayola 18ct Washable Paint Set for Kids,School & Office Supplies,4.8,339.0,3.69,https://www.target.com/p/crayola-18ct-washable-paint-set-for-kids/-/A-14151838
1949,Heavyweight Marker Paper Pad ,School & Office Supplies,4.7,497.0,3.0,https://www.target.com/p/9-34-x12-34-heavyweight-painting-38-marker-paper-pad-mondo-llama-8482/-/A-81212638
1950,Crayola 8ct Kids Watercolor Paints with Brush,School & Office Supplies,4.8,513.0,2.39,https://www.target.com/p/crayola-8ct-kids-watercolor-paints-with-brush/-/A-14151836
1951,100ct Push Pins Clear,School & Office Supplies,4.8,695.0,1.89,https://www.target.com/p/100ct-push-pins-clear-up-38-up-8482/-/A-14477264
1952,Pencil Sharpener 2 Hole 1ct (Colors May Vary),School & Office Supplies,4.5,1086.0,0.65,https://www.target.com/p/pencil-sharpener-2-hole-1ct-colors-may-vary-up-38-up-8482/-/A-16637246
1953,Play-Doh Sparkle Compound Collection,School & Office Supplies,4.7,779.0,5.59,https://www.target.com/p/play-doh-sparkle-compound-collection/-/A-16604327
1954,8. Medium Weight Sketchbook ,School & Office Supplies,4.8,429.0,4.0,https://www.target.com/p/8-5-34-x11-34-medium-weight-sketchbook-mondo-llama-8482/-/A-81299254
1955,Medium Weight Drawing Paper Pad ,School & Office Supplies,4.8,219.0,2.25,https://www.target.com/p/6-34-x9-34-medium-weight-drawing-paper-pad-mondo-llama-8482/-/A-81212640
1957,Holidays 12 Days of Crafting Kit ,School & Office Supplies,4.6,66.0,10.0,https://www.target.com/p/holidays-12-days-of-crafting-kit-mondo-llama-8482/-/A-85941105
1958,Scotch 4pk Transparent Tape 3/ x,School & Office Supplies,4.7,521.0,2.79,https://www.target.com/p/scotch-4pk-transparent-tape-3-4-34-x-275-34/-/A-14045726
1959,Paint-Your-Own Ceramic Unicorn Kit ,School & Office Supplies,4.7,445.0,5.0,https://www.target.com/p/paint-your-own-ceramic-unicorn-kit-mondo-llama-8482/-/A-81303065
1960,Recycled Printer Paper Letter Size 20lb 500ct White,School & Office Supplies,4.3,154.0,5.29,https://www.target.com/p/recycled-printer-paper-letter-size-20lb-500ct-white-up-38-up-8482/-/A-14471166
1961,Lite Brite Ultimate Classic Learning Toy,School & Office Supplies,4.2,882.0,11.69,https://www.target.com/p/lite-brite-ultimate-classic-learning-toy/-/A-15361107
1962,Scotch 20 sq ft x Cushion Wrap Perforated Clear,School & Office Supplies,4.7,364.0,5.19,https://www.target.com/p/scotch-20-sq-ft-16-34-x-15-39-cushion-wrap-perforated-clear/-/A-13356908
1963,Crayola 5ct Paint Brush Variety Pack,School & Office Supplies,4.7,386.0,4.59,https://www.target.com/p/crayola-5ct-paint-brush-variety-pack/-/A-14548497
1964,Wood Ruler,School & Office Supplies,4.7,876.0,0.55,https://www.target.com/p/12-34-wood-ruler-up-38-up-8482/-/A-16637275
1965,12ct Colored Pencils ,School & Office Supplies,4.7,1085.0,1.5,https://www.target.com/p/12ct-colored-pencils-mondo-llama-8482/-/A-81212474
1966,Play-Doh Kitchen Creations Colorful Cafe Kids Kitchen Playset,School & Office Supplies,4.4,77.0,19.79,https://www.target.com/p/play-doh-kitchen-creations-colorful-cafe-kids-kitchen-playset/-/A-84805253
1967,Crayola 10ct Kids Fine Line Markers Classic Colors,School & Office Supplies,4.8,688.0,2.59,https://www.target.com/p/crayola-10ct-kids-fine-line-markers-classic-colors/-/A-14152244
1968,Freestanding Wood Plain Tree ,School & Office Supplies,4.6,13.0,5.0,https://www.target.com/p/freestanding-wood-plain-tree-mondo-llama-8482/-/A-85941102
1969,Play-Doh Case of Imagination,School & Office Supplies,4.8,313.0,16.99,https://www.target.com/p/play-doh-case-of-imagination/-/A-79701900
1971,5ct Paintbrush Set ,School & Office Supplies,4.6,325.0,2.5,https://www.target.com/p/5ct-paintbrush-set-mondo-llama-8482/-/A-81212409
1972,"Scotch Shipping Packaging Tape With Dispenser, Heavy Duty, 1. x 54.6yds",School & Office Supplies,4.3,809.0,6.99,https://www.target.com/p/scotch-shipping-packaging-tape-with-dispenser-heavy-duty-1-88-34-x-54-6yds/-/A-13331720
1973,30ct Mini Glue Gun Stick Refills,School & Office Supplies,4.7,340.0,3.99,https://www.target.com/p/30ct-mini-glue-gun-stick-refills-up-38-up-8482/-/A-15023283
1974,Mead Five Star 4 Pocket Solid Paper Folder (Colors May Vary),School & Office Supplies,4.7,247.0,1.49,https://www.target.com/p/mead-five-star-4-pocket-solid-paper-folder-colors-may-vary/-/A-13319130
1975,Crayola 20ct Super Tips Washable Markers,School & Office Supplies,4.7,309.0,4.99,https://www.target.com/p/crayola-20ct-super-tips-washable-markers/-/A-49085479
1977,Create-Your-Own Holiday Picture Frame Craft Kit ,School & Office Supplies,4.4,8.0,5.0,https://www.target.com/p/create-your-own-holiday-picture-frame-craft-kit-mondo-llama-8482/-/A-85941126
1978,Shapes Art Sketchbook ,School & Office Supplies,4.9,267.0,5.0,https://www.target.com/p/9-34-x13-34-shapes-art-sketchbook-mondo-llama-8482/-/A-81212702
1979,Crayola 24ct Ultra Clean Washable Crayons,School & Office Supplies,4.7,441.0,3.69,https://www.target.com/p/crayola-24ct-ultra-clean-washable-crayons/-/A-14152239
1980,273ct Rainbow Gem Stickers ,School & Office Supplies,4.6,138.0,4.0,https://www.target.com/p/273ct-rainbow-gem-stickers-mondo-llama-8482/-/A-81212634
1981,Color-Your-Own Workshop Large ,School & Office Supplies,4.6,307.0,20.0,https://www.target.com/p/color-your-own-santa-39-s-workshop-large-mondo-llama-8482/-/A-82518110
1982,24ct Food Eraser -,School & Office Supplies,4.7,344.0,5.0,https://www.target.com/p/24ct-food-eraser-spritz-8482/-/A-51481221
1983,Sharpie 3pk Permanent Markers Fine Tip Metallic Gold/Silver/Bronze,School & Office Supplies,4.6,338.0,4.89,https://www.target.com/p/sharpie-3pk-permanent-markers-fine-tip-metallic-gold-silver-bronze/-/A-14322102
1984,4oz Washable School Glue,School & Office Supplies,4.7,683.0,0.65,https://www.target.com/p/4oz-washable-school-glue-up-38-up-8482/-/A-50625017
1985,3pk Invisible Tape,School & Office Supplies,4.7,420.0,3.99,https://www.target.com/p/3pk-invisible-tape-up-38-up-8482/-/A-10800339
1986,150ct Craft Sticks Natural ,School & Office Supplies,4.7,242.0,3.0,https://www.target.com/p/150ct-craft-sticks-natural-mondo-llama-8482/-/A-81212453
1987,Scotch 1.;x 27.7 yd.165L Long Lasting Storage Packaging Tape,School & Office Supplies,4.2,479.0,3.29,https://www.target.com/p/scotch-1-88-39-39-x-27-7-yd-165l-long-lasting-storage-packaging-tape/-/A-13331763
1988,6pk Washable School Glue Sticks - Disappearing Purple,School & Office Supplies,4.9,630.0,2.99,https://www.target.com/p/elmer-39-s-6pk-washable-school-glue-sticks-disappearing-purple/-/A-17088992
1990,5oz Washable School Glue - Clear,School & Office Supplies,4.7,212.0,1.89,https://www.target.com/p/elmer-39-s-5oz-washable-school-glue-clear/-/A-50851459
1991,Scotch 9. x 13. Plastic Bubble Mailer,School & Office Supplies,4.7,196.0,1.99,https://www.target.com/p/scotch-9-5-34-x-13-5-34-plastic-bubble-mailer/-/A-13356897
1992,Scotch Masking Tape 1ct 54yd,School & Office Supplies,4.3,140.0,3.99,https://www.target.com/p/scotch-masking-tape-1ct-54yd/-/A-13356386
1993,25pc Mixed Media Tools Set ,School & Office Supplies,4.6,575.0,5.0,https://www.target.com/p/25pc-mixed-media-tools-set-mondo-llama-8482/-/A-81212628
1994,125ct Googly Eyes with Sticker Back Black ,School & Office Supplies,4.8,199.0,5.0,https://www.target.com/p/125ct-googly-eyes-with-sticker-back-black-mondo-llama-8482/-/A-81212460
1995,#2 Wood Pencils 24ct,School & Office Supplies,4.7,1068.0,0.99,https://www.target.com/p/2-wood-pencils-24ct-up-38-up-8482/-/A-10805587
1996,Crayola 64ct Classic Crayons with Sharpener,School & Office Supplies,4.7,391.0,3.89,https://www.target.com/p/crayola-64ct-classic-crayons-with-sharpener/-/A-14151825
1997,Kinetic Sand Scents Ice Cream Treats,School & Office Supplies,4.6,350.0,8.89,https://www.target.com/p/kinetic-sand-scents-ice-cream-treats/-/A-80170640
1998,Sharpie 2pk Permanent Markers Ultra Fine Tip Black,School & Office Supplies,4.8,389.0,1.99,https://www.target.com/p/sharpie-2pk-permanent-markers-ultra-fine-tip-black/-/A-10804810
1999,100ct x Ruled Index Cards White,School & Office Supplies,4.7,497.0,1.49,https://www.target.com/p/100ct-4-34-x-6-34-ruled-index-cards-white-up-38-up-8482/-/A-14511631
2000,Scotch 11. x 8. x Medium Mailing Box,School & Office Supplies,4.7,277.0,1.89,https://www.target.com/p/scotch-11-25-34-x-8-75-34-x-4-34-medium-mailing-box/-/A-13330691
2001,Command 4 Sets of Medium/8 Sets of Large And Medium Sized Picture Hanging Strips White,School & Office Supplies,4.4,220.0,8.49,https://www.target.com/p/command-4-sets-of-medium-8-sets-of-large-and-medium-sized-picture-hanging-strips-white/-/A-14768675
2002,Crayola 50ct Colored Pencils Assorted Colors,School & Office Supplies,4.8,319.0,8.29,https://www.target.com/p/crayola-50ct-colored-pencils-assorted-colors/-/A-14133702
2003,Kinetic Sand DinoXCavate,School & Office Supplies,4.3,55.0,5.99,https://www.target.com/p/kinetic-sand-dinoxcavate/-/A-84805311
2004,36ct Manila File Folders,School & Office Supplies,4.8,360.0,3.99,https://www.target.com/p/36ct-manila-file-folders-up-38-up-8482/-/A-13429409
2005,Construction Paper ,School & Office Supplies,4.6,375.0,3.5,https://www.target.com/p/9-34-x12-34-construction-paper-mondo-llama-8482/-/A-81212643
2006,Command 8pk Heavy PHS Adhesives,School & Office Supplies,4.8,76.0,9.79,https://www.target.com/p/command-8pk-heavy-phs-adhesives/-/A-84891495
2007,Crayola 10ct Washable Markers Broad Line - Bright Colors,School & Office Supplies,4.8,447.0,3.99,https://www.target.com/p/crayola-10ct-washable-markers-broad-line-bright-colors/-/A-15225909
2008,Five Star 2 Subject College Ruled Solid Spiral Notebook (Colors May Vary),School & Office Supplies,4.7,182.0,2.29,https://www.target.com/p/five-star-2-subject-college-ruled-solid-spiral-notebook-colors-may-vary/-/A-13319589
2009,Sharpie 52ct Permanent Markers Fine Tip Holiday 2022,School & Office Supplies,5.0,54.0,31.99,https://www.target.com/p/sharpie-52ct-permanent-markers-fine-tip-holiday-2022/-/A-86180937
2010,Crayola 2.5lb Air Dry Clay White,School & Office Supplies,4.5,394.0,5.89,https://www.target.com/p/crayola-2-5lb-air-dry-clay-white/-/A-14151841
2012,Crayola 16ct Jumbo Crayons,School & Office Supplies,4.8,314.0,6.69,https://www.target.com/p/crayola-16ct-jumbo-crayons/-/A-53626942
2013,Freestanding Wood Gingerbread Man ,School & Office Supplies,4.6,11.0,5.0,https://www.target.com/p/freestanding-wood-gingerbread-man-mondo-llama-8482/-/A-85941101
2014,Sharpie S-Gel 4pk Gel Pens White Barrel 0.7mm Medium Tip Black,School & Office Supplies,4.6,436.0,5.59,https://www.target.com/p/sharpie-s-gel-4pk-gel-pens-white-barrel-0-7mm-medium-tip-black/-/A-81450203
2015,Crayola 8ct Jumbo Crayons,School & Office Supplies,4.8,412.0,3.69,https://www.target.com/p/crayola-8ct-jumbo-crayons/-/A-16693514
2016,Discovery Kids Tabletop Dry Erase and Chalk Easel,School & Office Supplies,4.6,445.0,23.99,https://www.target.com/p/discovery-kids-tabletop-dry-erase-and-chalk-easel/-/A-53670540
2017,Command 8 Sets Large/6 Sets Medium/4 Sets Small Picture Hanging Strips Big Pack White,School & Office Supplies,4.5,322.0,12.99,https://www.target.com/p/command-8-sets-large-6-sets-medium-4-sets-small-picture-hanging-strips-big-pack-white/-/A-52611474
2018,Five Star 1 Subject College Ruled Spiral Notebook (Colors May Vary),School & Office Supplies,4.7,527.0,3.39,https://www.target.com/p/five-star-1-subject-college-ruled-spiral-notebook-colors-may-vary/-/A-14430607
2019,Sharpie 5pk Permanent Markers Fine Tip Black,School & Office Supplies,4.9,311.0,4.89,https://www.target.com/p/sharpie-5pk-permanent-markers-fine-tip-black/-/A-78025465
2020,"Scotch x x Mailing, Storage Box",School & Office Supplies,4.7,153.0,4.19,https://www.target.com/p/scotch-18-34-x-18-34-x-16-34-mailing-moving-38-storage-box/-/A-13356407
2021,7.625oz Washable School Glue - White,School & Office Supplies,4.8,278.0,1.69,https://www.target.com/p/elmer-39-s-7-625oz-washable-school-glue-white/-/A-17089133
2022,Home and Office Scissors,School & Office Supplies,4.7,309.0,3.29,https://www.target.com/p/8-34-home-and-office-scissors-up-38-up-8482/-/A-14788023
2023,Scotch 2pk Super Glue .07oz,School & Office Supplies,4.4,146.0,2.59,https://www.target.com/p/scotch-2pk-super-glue-07oz/-/A-18776810
2024,Command 4 Sets Large Sized Picture Hanging Strips White,School & Office Supplies,4.2,1870.0,3.19,https://www.target.com/p/command-4-sets-large-sized-picture-hanging-strips-white/-/A-13713732
2025,6pc Paint-Your-Own Wood Christmas Gifts Kit ,School & Office Supplies,4.9,18.0,5.0,https://www.target.com/p/6pc-paint-your-own-wood-christmas-gifts-kit-mondo-llama-8482/-/A-85941141
2026,Rubberband 300ct Size 33 3-1/;x 1/; Tan,School & Office Supplies,4.8,106.0,2.99,https://www.target.com/p/rubberband-300ct-size-33-3-1-2-39-39-x-1-8-39-39-tan-up-38-up-8482/-/A-83901169
2027,#2 Mechanical Pencils 0.5mm 8ct,School & Office Supplies,4.4,288.0,1.79,https://www.target.com/p/2-mechanical-pencils-0-5mm-8ct-up-38-up-8482/-/A-14432719
2028,Scotch Transparent Tape Gloss Finish 1/2 in x 700 in,School & Office Supplies,4.6,342.0,1.69,https://www.target.com/p/scotch-transparent-tape-gloss-finish-1-2-in-x-700-in/-/A-15066856
2029,Scotch x x Mailing Box White,School & Office Supplies,4.8,197.0,4.19,https://www.target.com/p/scotch-16-34-x-12-34-x-8-34-mailing-box-white/-/A-13373494
2030,157ct 3D Puffy Stickers ,School & Office Supplies,4.7,228.0,5.0,https://www.target.com/p/157ct-3d-puffy-stickers-mondo-llama-8482/-/A-81212660
